Id,Model,Price,Age,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Automatic,cc,Doors,Cylinders,Weight
1324,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8250,76,5,1998,67266,Petrol,86,1,0,1300,5,4,1035
1325,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,78,3,1998,67255,Petrol,110,0,0,1600,5,4,1085
1326,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,70,11,1998,67100,Petrol,110,1,0,1600,5,4,1075
1327,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,9400,69,12,1998,67092,Diesel,72,1,0,2000,3,4,1115
1328,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7250,80,1,1998,66880,Petrol,110,1,0,1600,3,4,1055
1329,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,79,2,1998,66855,Petrol,110,1,0,1600,5,4,1075
1330,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9450,80,1,1998,66843,Petrol,110,1,0,1600,5,4,1075
1331,TOYOTA Corolla 1.6HB 2/3-Doors,8500,74,7,1998,66718,Petrol,110,1,0,1600,3,4,1050
1332,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,80,1,1998,66168,Petrol,86,1,0,1300,3,4,1015
1333,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,80,1,1998,65950,Petrol,110,0,0,1600,5,4,1070
1334,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,78,3,1998,65500,Petrol,86,1,0,1300,3,4,1015
1335,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6900,80,1,1998,65307,Petrol,110,1,0,1600,3,4,1055
1336,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,2,1998,65254,Petrol,86,1,0,1300,3,4,1015
1337,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,71,10,1998,65021,Diesel,72,1,0,2000,3,4,1115
1338,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,75,6,1998,65006,Petrol,86,1,0,1300,3,4,1015
1339,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8495,77,4,1998,64280,Petrol,110,0,0,1600,4,4,1035
1340,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,10000,75,6,1998,64000,Petrol,107,0,1,1600,3,4,1085
1341,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6999,71,10,1998,64000,Petrol,110,1,0,1600,5,4,1070
1342,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,8950,80,1,1998,64000,Petrol,110,0,0,1600,3,4,1055
1343,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,8500,79,2,1998,63918,Petrol,110,0,0,1600,4,4,1035
1344,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8750,75,6,1998,63634,Petrol,110,1,0,1600,4,4,1035
1345,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,7499,80,1,1998,63500,Petrol,110,1,0,1600,3,4,1050
1346,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9000,80,1,1998,63266,Petrol,110,1,0,1600,4,4,1035
1347,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,4,1998,62595,Petrol,110,1,0,1600,3,4,1050
1348,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,1,1998,62581,Petrol,110,0,0,1600,5,4,1075
1349,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,4,1998,62285,Petrol,110,1,0,1600,5,4,1075
1350,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,8450,77,4,1998,61906,Petrol,86,1,1,1300,5,4,1065
1351,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8950,74,7,1998,61700,Petrol,110,0,0,1600,5,4,1070
1352,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,77,4,1998,61648,Petrol,110,1,0,1600,5,4,1070
1353,TOYOTA Corolla 1.3 16V Linea Terra Liftb 4/5-Doors,7950,75,6,1998,61626,Petrol,86,0,0,1300,5,4,1035
1354,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,70,11,1998,61510,Petrol,110,0,0,1600,4,4,1035
1355,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9000,79,2,1998,61165,Petrol,107,1,1,1600,3,4,1080
1356,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7150,70,11,1998,61000,Petrol,110,1,0,1600,4,4,1035
1357,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,76,5,1998,60833,Petrol,110,1,0,1600,4,4,1035
1358,TOYOTA Corolla 1.3 I LUNA 2/3-Doors,5845,70,11,1998,60600,Petrol,86,0,0,1300,3,4,1060
1359,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,72,9,1998,60483,Petrol,110,1,0,1600,5,4,1075
1360,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8250,80,1,1998,60476,Petrol,110,1,0,1600,5,4,1114
1361,TOYOTA Corolla 1.6 Linea Terra Comfort 2/3-Doors,9450,79,2,1998,60142,Petrol,110,0,0,1600,3,4,1050
1362,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,69,12,1998,60050,Petrol,110,1,0,1600,3,4,1050
1363,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8400,77,4,1998,60000,Petrol,110,1,0,1600,3,4,1050
1364,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7900,76,5,1998,60000,Petrol,110,0,0,1600,3,4,1050
1365,TOYOTA Corolla 1.6 16V HATCHBACK LINEA LUNA 2/3-Doors,7950,76,5,1998,59815,Petrol,110,1,0,1587,3,4,1055
1366,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8750,80,1,1998,59326,Petrol,110,1,0,1600,5,4,1085
1367,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9900,73,8,1998,59240,Petrol,110,1,0,1600,3,4,1050
1368,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,6495,71,10,1998,59164,Petrol,110,0,0,1600,4,4,1035
1369,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8250,70,11,1998,59017,Petrol,107,1,1,1600,3,4,1080
1370,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6900,69,12,1998,58952,Petrol,110,1,0,1600,3,4,1050
1371,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,74,7,1998,58454,Petrol,86,1,0,1300,3,4,1015
1372,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,7950,75,6,1998,58341,Petrol,86,1,1,1300,4,4,1030
1373,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,8250,80,1,1998,58267,Petrol,110,1,0,1600,5,4,1070
1374,TOYOTA Corolla 1.6 VVTi Linea Luna 2/3-Doors,8950,80,1,1998,58000,Petrol,110,0,0,1600,3,4,1055
1375,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,9750,70,11,1998,57829,Petrol,110,0,0,1600,3,4,1050
1376,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,1,1998,57787,Petrol,86,0,0,1300,3,4,1015
1377,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8900,78,3,1998,57628,Petrol,110,0,0,1600,5,4,1075
1378,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,8950,75,6,1998,57537,Petrol,86,1,0,1300,5,4,1050
1379,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,76,5,1998,57263,Petrol,110,1,0,1600,3,4,1050
1380,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,75,6,1998,57144,Petrol,110,1,0,1600,5,4,1070
1381,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,8600,69,12,1998,57096,Petrol,86,1,0,1300,3,4,1025
1382,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7750,80,1,1998,57000,Petrol,86,0,0,1300,4,4,1000
1383,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7800,73,8,1998,56566,Petrol,110,1,0,1600,3,4,1050
1384,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,73,8,1998,56307,Petrol,110,1,0,1600,3,4,1050
1385,TOYOTA Corolla 1.3 16V Linea Terra Liftb 2/3-Doors,9500,79,2,1998,56214,Petrol,86,0,0,1300,3,4,1015
1386,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,74,7,1998,56132,Petrol,110,0,0,1600,4,4,1035
1387,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,79,2,1998,55425,Petrol,110,0,0,1600,5,4,1075
1388,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,4,1998,54439,Petrol,86,1,0,1300,3,4,1015
1389,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,69,12,1998,53809,Petrol,110,1,0,1600,3,4,1050
1390,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,10950,76,5,1998,53133,Petrol,110,1,0,1600,5,4,1070
1391,TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,9450,77,4,1998,52900,Petrol,110,1,0,1600,4,4,1075
1392,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8250,80,1,1998,52700,Petrol,110,0,0,1600,3,4,1050
1393,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9750,69,12,1998,52320,Petrol,110,0,0,1600,5,4,1070
1394,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,7450,78,3,1998,52287,Petrol,110,0,0,1600,5,4,1114
1395,TOYOTA Corolla 1.6 LL HB 4/5-Doors,8750,75,6,1998,52000,Petrol,110,0,0,1600,5,4,1075
1396,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,69,12,1998,52000,Petrol,110,1,0,1600,3,4,1050
1397,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA AUT4 4/5-Doors,8500,73,8,1998,52000,Petrol,110,1,1,1600,4,4,1065
1398,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,70,11,1998,51874,Petrol,86,0,0,1300,4,4,1000
1399,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7500,79,2,1998,49827,Petrol,86,1,0,1300,5,4,1035
1400,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7250,69,12,1998,49640,Petrol,110,1,0,1600,4,4,1035
1401,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,80,1,1998,49580,Petrol,110,1,0,1600,4,4,1035
1402,TOYOTA Corolla 1.3 HB LINEA TERRA AUT Anders,8750,76,5,1998,49170,Petrol,86,0,0,1300,3,4,1045
1403,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,9800,77,4,1998,48838,Petrol,110,0,0,1600,3,4,1055
1404,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,71,10,1998,48576,Petrol,86,1,0,1300,3,4,1015
1405,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,75,6,1998,48400,Petrol,110,1,0,1600,5,4,1075
1406,TOYOTA Corolla LIFTBACK 1.3i Linea Terra Liftback 4/5-Doors,8950,74,7,1998,48242,Petrol,86,1,0,1300,5,4,1035
1407,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,7450,70,11,1998,47955,Petrol,110,1,0,1600,5,4,1070
1408,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,8950,71,10,1998,47633,Petrol,110,1,0,1600,5,4,1075
1409,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,10500,78,3,1998,47400,Petrol,86,1,0,1300,5,4,1040
1410,TOYOTA Corolla 1.3 16V HATCHB 2/3-Doors,7000,73,8,1998,47360,Petrol,86,0,0,1300,3,4,1010
1411,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,77,4,1998,45507,Petrol,110,1,0,1600,3,4,1050
1412,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7750,76,5,1998,45410,Petrol,86,1,0,1300,5,4,1035
1413,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,70,11,1998,44850,Petrol,110,1,0,1600,3,4,1050
1414,TOYOTA Corolla 1.6 GL LB 4/5-Doors,8250,69,12,1998,44826,Petrol,110,0,0,1600,5,4,1075
1415,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,9250,80,1,1998,44444,Petrol,110,1,0,1600,3,4,1050
1416,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7900,75,6,1998,43720,Petrol,110,1,0,1600,5,4,1070
1417,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8500,78,3,1998,43622,Petrol,86,1,0,1300,4,4,1000
1418,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,76,5,1998,43532,Petrol,110,0,0,1600,5,4,1070
1419,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,69,12,1998,42800,Petrol,110,1,0,1600,3,4,1050
1420,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8750,74,7,1998,42317,Petrol,107,1,1,1600,5,4,1100
1421,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,80,1,1998,42186,Petrol,110,1,0,1600,3,4,1050
1422,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6950,72,9,1998,42000,Petrol,110,1,0,1600,3,4,1050
1423,TOYOTA Corolla 1.6 LB 4/5-Doors,8950,79,2,1998,40093,Petrol,110,0,0,1600,5,4,1114
1424,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8750,79,2,1998,39800,Petrol,107,0,1,1600,3,4,1080
1425,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,73,8,1998,39168,Petrol,86,0,0,1300,3,4,1015
1426,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8450,75,6,1998,38945,Petrol,110,1,0,1600,3,4,1050
1427,TOYOTA Corolla 1.6 SDN LINEA TERRA AUT 4/5-Doors,8150,76,5,1998,36537,Petrol,110,0,1,1600,4,4,1075
1428,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8500,78,3,1998,36000,Petrol,86,0,1,1300,3,4,1045
1429,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7600,78,3,1998,36000,Petrol,110,1,0,1600,3,4,1050
1430,TOYOTA Corolla 1.3 HB LINEA TERRA AUT 2/3-Doors,7950,80,1,1998,35821,Petrol,86,0,1,1300,3,4,1015
1431,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7750,73,8,1998,34717,Petrol,86,0,0,1300,3,4,1015
1432,TOYOTA Corolla 1.3 Linea Terra sedan 4/5-Doors,7950,80,1,1998,34000,Petrol,86,1,0,1300,4,4,1000
1433,TOYOTA Corolla 1.6 Lin.Terra Aut. 2/3-Doors,9950,78,3,1998,30964,Petrol,110,0,1,1600,3,4,1080
1434,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,10,1998,29000,Petrol,86,1,1,1300,3,4,1045
1435,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,72,9,1998,26000,Petrol,86,0,0,1300,3,4,1015
1436,TOYOTA Corolla 1.3 Linea Terra 4/5-Doors,8950,78,3,1998,24000,Petrol,86,1,1,1300,5,4,1065
1437,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,80,1,1998,23000,Petrol,86,0,0,1300,3,4,1015
1438,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,7500,69,12,1998,20544,Petrol,86,1,0,1300,3,4,1025
1439,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,10845,72,9,1998,19000,Petrol,86,0,0,1300,3,4,1015
1440,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,71,10,1998,17016,Petrol,86,0,0,1300,3,4,1015
1441,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7250,70,11,1998,16916,Petrol,86,1,0,1300,3,4,1015
1442,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,6950,76,5,1998,1,Petrol,110,0,0,1600,5,4,1114
